,comment,likes,comment_published_at,video_title,video_published_at,video_url,month-year,lang,comment_sentiment
3034,Many of the experienced software engineers don’t want to work with Tesla. No job security or work life balance.,7,2024-05-04 18:14:31-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,en,-0.7591347564011812
3216,Thank you Autoline for providing news on; the twists and turns of Gig Casting industry!,11,2024-05-02 12:13:46-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,0.919375263620168
3005,Jai Hind.  Tesla's dojo could morph into an AI super Godzilla monster  by using Photonic or Quantum chips.,0,2024-05-05 04:57:31-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,en,0.5781724750995636
2986,More vaporware from Muck.,0,2024-05-06 10:15:14-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,en,-0.8166989479213953
3075,"Reuters has lied about everything related to Tesla. I have zero respect
 For anyone who cites Reuters as a source. Clown 🤡",0,2024-05-09 14:50:50-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.9272000156342983
2993,"Where is my Mojo? Sorry, Dojo...",0,2024-05-05 14:33:39-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,en,-0.7790139149874449
1230,WHAT IS THE RADIATION LEVELS LIKE IN THAT MONSTER??,0,2024-05-14 06:10:43-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,May-2024,en,-0.20250697433948517
2669,The stammering promises and thin skinned idiocy is starting to get old.,0,2024-05-17 12:26:10-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,May-2024,en,-0.9197821030393243
3081,Tesla needs to partner with Matchbox.  They caste the entire car.,23,2024-05-08 19:59:09-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.5718815587460995
3055,"Dojo doesn’t do anything.
And what’s „duh-duh“?",2,2024-05-04 16:10:02-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,en,-0.7602490363642573
3127,"Around 2:00 - recalls and warranties.  Why do you lump them all together?  If you have the numbers, break them out per manufacturer as well as the cost.  Also be honest and point out that only Tesla has Over-the-Air (OTA) 'recalls'.  (Autoline, and the old auto execs love lumping in Tesla's software fixes (OTA) with their appointment heavy; cost heavy; and customer dis-satisfaction In-the-Shop recalls.

C'mon man! Are you a professional or not?",1,2024-05-02 19:16:09-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.4352721478790045
2854,Musk is the fat that needs to be trimmed at Tesla.,0,2024-05-06 16:41:12-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,-0.469570342451334
1222,What rubbish. You are marketing focus. Click bait.,0,2024-05-24 06:51:07-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,May-2024,en,-0.9277779101394117
3166,When will Caresoft do a tear down of the BYD Seagull? I have wanted to see that for awhile.,7,2024-05-02 14:09:07-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,0.36720630154013634
3098,"🤔🤔🤔 so Stellantis' CEO Tavarez wants to use 3rd world engineers to design their cars in order to cut costs. 🤔 remind me what his total compensation is? 🤔 Exactly! There is nothing wrong with making good money, but don't sit there and say how you have to cut costs to remain competitive, when YOUR TOTAL COMPENSATION is one of the biggest reasons you're NOT COMPETITIVE!!",0,2024-05-03 11:56:12-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.6611922290176153
3113,Reutes is FULL od SH!T,0,2024-05-02 23:24:23-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,de,-0.9103435184806585
2941,"Maybe that will change with the rest of the year.
I wanted to buy the new Camry 2025, and I saw the prices in Canada
the XLE or XSE is completely unaffordable with taxes it amounts to
$56,000 Canadian, $40,900 American, at 8.21% interest no thanks
I'm going to keep my 2015 Camry for a long time.
I was expecting around $42,000 Canadian before taxes but $47,831 before taxes, I'll pass.",1,2024-05-04 12:09:41-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,-0.4715656340122223
2961,"Now Toyota needs to start stocking colors and stop stocking white/grey/black cars

To be fair, Tesla is even more boring when it comes to color",3,2024-05-04 10:51:46-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,-0.7022899203002453
2918,"This is not even a question of what people want .... I would love to have a 100% electric vehicle.  Its about what is practical.  Currently available rechargeable battery technology is not sufficient for a fully electric vehicle that matches the usability of an internal combustion vehicle (ICE). Also the power grid and typical home wiring is also not ready for the massive charging current demands that widespread use of such vehicles would result in.  In addition to all that, electric vehicles are not price competitive with ICE vehicles and government subsidies or tax breaks can't remedy that.  The only available solution is to migrate to more fuel efficient and cleaner burning ICE vehicles.  Hybrids can help this although they use the same inadequate battery technology.  I owned a Honda Civic Hybrid and was very disappointed in it, eventually having to trade it in when the battery pack went bad at 35K miles right after the warranty expired.  Was going to be about 1/5 the cost of a brand new vehicle to get a refurbished battery.  No thanks.

Right now, electric vehicles are only practical for owners who drive less that around 30 miles per day and have access to a charging station at work and at home or drive very infrequently.   For long trips or long daily commuting to work, it simply takes too long to recharge them.",0,2024-05-04 14:30:07-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,-0.38422253727912903
2869,Pity the EU doesn't agree.,0,2024-05-06 01:18:54-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,-0.8436375204473734
3137,"""Stellantis wants more low cost engineers""...You get what you pay for, tell me how you are going to pay and I will tell you how I am going to act.",2,2024-05-02 17:45:39-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.530091617256403
1221,NO buying one was the bad idea lol.......,0,2024-05-25 05:56:49-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,May-2024,en,-0.6867028288543224
3088,"as usual, Reuters is in the pockets of the Shorts.  Reuters HYPERBOLE this time associated with Tesla decisions on manufacturing.  Tesla is going with a process they call the ""UNBOXED"" process, which of course uses gigacasts for the major components.  A full-chassis, 'diecast' idea was discussed in the past, but less worth the effort given the advances Tesla has made in the alloys used and delays in developing the machines at IDRA, which is overwhelmed with orders from every car maker in the world. Buy IDRA stock.....",0,2024-05-08 11:28:27-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.14352302253246307
2887,"Not just Toyota, but hybrids in general are going to succeed in the foreseeable future until electric vehicles are more affordable, the amount of recharge stations increases, recharging technology improves so it only takes 5-10 minutes to fully recharge, and the power grid can support a majority of the nation owning electric vehicles.",0,2024-05-05 01:05:44-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,0.8091123197227716
56,You Suck! Get a real job!,0,2024-05-08 08:29:52-04:00,Tesla Model Y Review 6 Months Later - A BIG REGRET?!,2023-09-12 09:14:40-04:00,https://www.youtube.com/watch?v=aYmdZWwr7gs,May-2024,en,-0.9366518370807171
3101,"Funny Toyota - big green leader - “RENEWABLE energy and hydrogen and useable water” b/c it’s formed from BIOGAS.  Shell game, name game, money game.  The original version of biogas (recovered by capture/channeling methane from EXISTING landfill sites) was recovering and using the methane instead of letting it release it into the atmosphere.  Decent choice.  Methane from anaerobic reactors seldom uses 100% waste (fails loosest definition of renewable), releases 40% of energy as heat, and looses one third of “fuel” carbon as CO2 during methane production.  Follow the money - IRA EV provision Section 60102: “Grants to Reduce Air Pollution at Ports: Funding split between general assistance ($2.25 billion) and funding for non- attainment areas ($750 million) to purchase zero-emission port equipment…”. As long as port uses “BIOGAS” they get grant money to pay for the equipment and install.  But BIOGAS is renewable BS when methane is generated en-force from fuel instead of being collected to prevent its release into the air.",1,2024-05-03 09:48:30-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,0.3732750937342644
2945,"35% of people rent apartments,  that right there makes EVs a problem. Lack of charging stations is another.",67,2024-05-04 11:46:16-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,-0.776248574256897
3104,BULLSHIT,0,2024-05-03 06:12:43-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,de,-0.9107898809015751
2915,"If I were in the market for a hybrid, I’d go Honda CRV Sport L. Hydrogen? Ah no thanks. To me that’s way far out. 😂",0,2024-05-04 14:48:07-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,-0.5729763619601727
3043,Tesla better hurry up with this before they go broke and Musk fires the entire company.,0,2024-05-04 17:10:44-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,en,-0.859006523154676
3138,hopefully autoline will stop repeating tesla news from reuters and the gigacasting thing. somebody high up at Reuters must be short tesla.,1,2024-05-02 17:43:45-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.39188072830438614
3149,"Suggestion for Elon:
* Create a car rental company or buy an existing one and equip it with 1000's Teslas
* Create a ""New Uber"" or a taxi company and equip it with 000's Teslas
Absorb additional production
Support maintenance centers for Teslas
Be ready to  deploy robotaxis",2,2024-05-02 16:04:23-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,0.0742247998714447
3178,So you get your news from Reuters now???!!! You just lost my respect. 😢,6,2024-05-02 13:21:02-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.9415878765285015
1238,When buying a car it's very important that it be bulletproof. WTH,0,2024-05-07 10:43:28-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,May-2024,en,-0.01887744665145874
2680,"Nah, Murks does it all by himself. 
No tweets needed, just poor entrepreneurship and narcissism combined with ignorance of the laws of physics and thermodynamics. Voila: Tesla.",0,2024-05-15 04:59:17-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,May-2024,en,-0.5217787697911263
2702,no tsla cars are the most poluting cars as the big battery takes like 5 yrs to break even on manufacture. Hopefully we can now move on the green h2 and fcev's. Can the govt stop building bev charging and switch to h2 fueling stations.,0,2024-05-05 00:41:31-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,May-2024,en,-0.5540551505982876
1232,It’s $100k battery with stainless steel case which looks hideous 😂,0,2024-05-13 16:27:30-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,May-2024,en,-0.891633284278214
3071,Let’s Go Tesla!,0,2024-05-10 14:57:08-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,fr,0.8007611446082592
3159,Why would you add Tesla with Ford and General Motor when primarily Tesla has over the air updates. Ford and GM don’t you are insinuating that Tesla has a larger recall that that they don’t.,10,2024-05-02 14:49:58-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.43970259092748165
3080,Tesla is not “giving up” on massive castings...far from it.  And Reuters?  Didn’t they just misinform the world implying that Tesla would be discontinuing Supercharger expansion?,0,2024-05-09 09:49:34-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.5194140262901783
54,"Love mine. Take it on trips everywhere.  Only comment to friends when asked.  They’ll throw out a half ass question that’s laced with innuendo and ignorance.  I’ll retort with the same.  The public wants a spaceship that defies physics.  Sorry.  Easily do 250-270 miles range in MYLR if desired.  Review was decent.  If he’s looking to sell it, I’m sure he’ll find buyers.",0,2024-05-10 09:52:41-04:00,Tesla Model Y Review 6 Months Later - A BIG REGRET?!,2023-09-12 09:14:40-04:00,https://www.youtube.com/watch?v=aYmdZWwr7gs,May-2024,en,0.5904845520853996
2717,"That Amazon store thing seemed impossible when I first heard about it.

I assumed there was some tech I hadn't thought of that made it possible.",0,2024-05-01 04:37:23-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,May-2024,en,-0.43721460551023483
3153,Gigacastings are bad for us. A small accident will total the car. Can't be repaired. It's all one piece.  Insurance rates will skyrocket.,2,2024-05-02 15:24:13-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.914289784617722
2947,hybrid supra please toyota,8,2024-05-04 11:42:23-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,0.35670292750000954
3205,US carmakers doing better with EV sales in the US? I saw a Lyriq last week. Pretty cool! Hope sales pick up!😊,10,2024-05-02 12:37:49-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,0.9801038219593465
2962,Kirky- can't wait when u will do world statistics. Not only US,0,2024-05-04 10:41:41-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,0.8578770663589239
2943,I traded in my Ford Ranger getting 20 to 22 mpg for a 2023 Hyundai Sonata Hybrid getting 45 to 50 mpg.,1,2024-05-04 11:58:09-04:00,Sorry Tesla... Toyota is showing HYBRIDS are what people want (for now),2024-05-04 10:00:06-04:00,https://www.youtube.com/watch?v=7lEb54GsHEo,May-2024,en,0.13695648685097694
3003,2 Years when these chips start really coming on board. 2 Years. So no big rush to invest in Tesla.,0,2024-05-05 08:19:22-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,en,0.3234737180173397
1218,Hi demand for electric cars🤔… huh! Really? No body wants them…. And the numbers prove it!,0,2024-05-29 16:26:59-04:00,Tesla Cybertruck was a REALLY BAD idea...,2023-11-07 07:11:54-05:00,https://www.youtube.com/watch?v=DnsvsF6HzY0,May-2024,en,-0.8704276038333774
2673,You don’t understand his strategy; he’s taking Tesla private at $69 a share… funding secured!,0,2024-05-16 11:00:49-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,May-2024,en,-0.12933661043643951
3023,EV is garbage tech - run https://youtu.be/VS13Y9-ZWSU?si=zGe4Ic0875a68Na1,0,2024-05-04 19:35:25-04:00,Tesla’s NEW Dojo AI super-chip will be 40 times more powerful,2024-05-04 16:00:16-04:00,https://www.youtube.com/watch?v=z08UgwwEB1w,May-2024,de,-0.8440941981971264
3083,Tosla has just discovered Gigalayoffs.,4,2024-05-08 18:23:55-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,0.3956971298903227
3112,Reuters is a lier Always.,0,2024-05-02 23:56:07-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.8962733466178179
2691,MAGA don't buy EVs.,0,2024-05-07 17:38:54-04:00,Elon's Reputation is Hurting Tesla - TechNewsDay,2024-04-04 04:23:58-04:00,https://www.youtube.com/watch?v=oOoSE5vH8bk,May-2024,en,-0.4691016711294651
3194,"REPEATING REUTERS DEBUNKED REPORTING 
The so called Model 2 has been planned as a multi-casting ""unboxed"" solution for sometime. Its like saying Reuters have cancelled giving every reader 50 dollars, seeing I am sure they did not have any recent plans to do so.
Repeating stories that you should know to be wrong is not good reporting.  Yes, Tesla have in the past pondered on one-piece cast chassis,  and they conceived and patented single casting for the whole ""body-in-white"". But AFAIK there has never been an announced active production plan for Model 2 chassis to be single cast and certainly no recent plan that exists to be suddenly cancelled now.
Also I am not aware of any announcement that they have stopped considering single cast body-frame for at some point in the future, other than for now they see un-boxing as more effective.",0,2024-05-02 12:51:37-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.5568971261382103
3119,"Break it down for us?
Ford: how many billions?
GM: how many billions?
Tesla: how many billions?

Tesla recalls are mostly over the air.
It won't cost billions to send fix over the air.
Ford recalls were mostly shop visits.
My guess is Ford spent 70% of the billions on recalls.",5,2024-05-02 21:24:11-04:00,Tesla Gives Up on Massive Gigacasting; Car Recalls Nearly Hit Record - Autoline Daily 3803,2024-05-02 12:06:12-04:00,https://www.youtube.com/watch?v=Nd68MhfTIEY,May-2024,en,-0.24580445885658264
8181,release Cody!,1,2025-05-08 04:14:06-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,0.19957410171627998
8154,Exelente❤,0,2025-05-19 16:46:46-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,ca,0.8522170968353748
8815,Enjoy your Tesla updates!,1,2025-05-24 02:55:16-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,es,0.7925063408911228
8852,No one is buying the model S or X and Elon has been distracted,1,2025-05-23 17:37:48-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,-0.3621411472558975
6663,Hey. In this video can you close the Tesla doors???,0,2025-05-06 06:41:19-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,en,0.037043794989585876
8190,❤ ‏‪0:27‬‏,1,2025-05-06 11:16:57-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,unkown,0.07036318629980087
7758,The rear of the new Model Y looks like Donald Trump worn a sunglass and enjoying the sunset.,4,2025-05-18 08:38:22-04:00,NEW Tesla Model Y REVIEW! – we drive this updated electric SUV | What Car?,2025-03-15 04:00:44-04:00,https://www.youtube.com/watch?v=oiKYco-DLTM,May-2025,en,0.07834005355834961
6645,Better BYD rather this,0,2025-05-25 00:22:12-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,en,0.02665531635284424
8107,Genius of this time dangerous car,1,2025-05-19 07:33:48-04:00,Tesla All-Hands | Q1 2025,2025-03-20 23:49:33-04:00,https://www.youtube.com/watch?v=QGJysv_Qzkw,May-2025,en,-0.018941432237625122
1374,"A year later, yep… the cybertruck is a flop. Not every Tesla will be a huge success. It’s fine, just pivot fast.",1,2025-05-04 21:23:33-04:00,InsideEVs & Electrek say the Cybertruck is a DISASTROUS vanity project,2023-12-03 20:00:10-05:00,https://www.youtube.com/watch?v=NKHrYTyhtX0,May-2025,en,-0.6071841083467007
8832,NIO is a better EV. Look it up. I refuse to support Elon Musk. I will wait for Chinese EV's.🤪,0,2025-05-23 21:08:45-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,-0.6991081908345222
8735,Why doesn't my 2024 model Y have automatic braking when reversing?,0,2025-05-22 09:38:53-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.6595630003139377
8177,❤😮,0,2025-05-10 17:47:56-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,unkown,0.39948317408561707
5825,"El peor diseño y caro de Tesla.
Se parece a la caja de mis zapatos 🤣😅😂😅😂😂😅😂😅",0,2025-05-02 13:20:58-04:00,"2025 Tesla Cybertruck - Interior, Exterior and Features",2024-11-16 04:30:27-05:00,https://www.youtube.com/watch?v=pvB5ZTHQBGA,May-2025,es,-0.9262945726513863
8850,"Can someone who know's anything about ADHD  reach out to the owner of this channel,  it's becoming more clear, he can't talk without jumping from one idea to the next idea
or one thought in his head to the next thought in his head, and it seem's like he does not realize how incoherent  he sounds which is often a sign of ADHD disorder. 

(listen to how bad he jumps around from minute 6 to minute 8)",11,2025-05-23 18:09:28-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,-0.7176642548292875
8194,Semi-promises from a semi-cult company unwilling to do what is necessary for its own survival,0,2025-05-06 02:40:46-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.7639082120731473
8802,Still no update on power share for the model Y?,0,2025-05-24 20:23:32-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,-0.47771100606769323
8180,"The picture of the world's richest man killing the world's poorest children is not a pretty one.""",1,2025-05-08 22:28:46-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.8974649822339416
8210,This was announced in 2017 and all they have is an empty building what a joke😂,2,2025-05-03 23:51:44-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.7948806714266539
8485,"Btw I also used to think the HEPA filter was amazing and a cool ""Tesla only"" option. As it turns out, you can buy HEPA cabin air filters for almost any other cars out there (got one for my Forester) and it's great!",1,2025-05-09 07:54:08-04:00,NEW Tesla Model Y detailed review (inc 0-100 & braking),2025-04-24 05:33:00-04:00,https://www.youtube.com/watch?v=kW0mUrqFknQ,May-2025,en,0.9746499694883823
8785,Impressive for a car thats getting older now,5,2025-05-21 05:05:38-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.7856895420700312
6668,וואו,1,2025-05-01 09:21:14-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,he,0.017491132020950317
8853,"I think Model X and Model S are fine the way they are, except add 100 miles of range and reduce charging time by 1/2. Change nothing else and I will upgrade my Model X",10,2025-05-23 17:21:09-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,0.651234133169055
8869,What's your ETH/$XAI15H price prediction for 2026?,0,2025-05-23 16:04:30-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,0.060710624791681767
